exercice,libelle_projet,pilier_predit,score_similarite,cluster_id
2024,"Cameroun, notamment lorsque ces dernières sont bénéficiaires d'un régime fiscal",Transformation structurelle,0.4121492803096771,0
2024,1. lorsque l'une détient directement ou par personne interposée 25 % du capital social de,Capital humain,0.3761032819747925,0
2024,l'autre ou des droits de vote ou y exerce en fait le pouvoir de décision ; ou,Gouvernance,0.3245851397514343,3
2024,sous le contrôle d'une même entreprise ou d'une même personne.,Gouvernance,0.299728661775589,2
2024,tard le 15 du mois suivant d'après les modalités ci-après:,Autre,0.1916210949420929,3
2024,(2) L'acompte visé à l'alinéa (1) ci-dessus est retenu à la source par les ç:omptables publics et,Gouvernance,0.37218961119651794,3
2024,"assimilés lors du règlement des factures payées sur le budget de l'Etat, des collectivités",Autre,0.45926591753959656,0
2024,"territoriales décentralisées, des établissements publics administratifs, des sociétés",Développement régional,0.6712716817855835,2
2024,du secteur privé dont les listes sont fixées par voie réglementaire.,Gouvernance,0.47630149126052856,0
2024,(3) Donnent lieu à perception d'un précompte:,Transformation structurelle,0.25311943888664246,2
2024,Ne donnent pas lieu à perception d'un précompte,Autre,0.2756698429584503,2
2024,- les achats effectués par les industriels immatriculés et soumis au régime du réel pour les,Transformation structurelle,0.4702391028404236,0
2024,"grossistes, les demi-grossistes et les exploitants forestiers doivent :",Transformation structurelle,0.4949459731578827,2
2024,précompte sur achat donne lieu à la délivrance d'une attestation de retenue à la source. Celle­,Développement régional,0.16726048290729523,3
2024,ci doit être obligatoirement générée à partir du système informatique de l'administration fiscale.,Autre,0.4020731449127197,0
2024,physique ayant au Cameroun son domicile fiscal en raison de l'ensemble de ses revenus,Transformation structurelle,0.4368121027946472,0
2024,Les avantages en nature non listés à l'alinéa 1 du présent article sont estimés à leur coût réel.,Transformation structurelle,0.3366881310939789,0
2024,(2) Toute indemnité en argent représentative d'avantages en nature doit être comprise dans,Transformation structurelle,0.4339674115180969,0
2024,"la base d'imposition pour son montant réel, sauf disposition expresse les exonérant.",Autre,0.4592554569244385,0
2024,"brut des sommes payées et des avantages en nature ou en argent accordés, les frais",Transformation structurelle,0.5063990950584412,0
2024,"professionnels calculés forfaitairement au taux de 30 %, ainsi que les cotisations versées à",Autre,0.3605436682701111,0
2024,(2) Le montant résultant de l'application du taux forfaitaire prévu à l'alinéa 1 ci-dessus est,Transformation structurelle,0.21467062830924988,1
2024,plafonné à FCFA quatre millions huit cent mille (4 800 000) par an.,Capital humain,0.23482075333595276,1
2024,"a) les produits des actions, parts de capital et revenus assimilés;",Transformation structurelle,0.6042357683181763,0
2024,"c) les revenus des créances, dépôts, cautionnements et comptes courants ;",Autre,0.43925732374191284,0
2024,"d) les gains réalisés à l'occasion de la cession d'actions, d'obligations et autres parts de",Transformation structurelle,0.487056702375412,0
2024,"A- Produit des actions, parts de capital et revenus assimilés",Transformation structurelle,0.5438064336776733,0
2024,précisées par un texte particulier du Ministre en charge des finances.,Gouvernance,0.3651730418205261,0
2024,plus-value réalisée sur la cession de la participation de l'entité étrangère au,Gouvernance,0.4382985532283783,2
2024,La plus ou moins-value de chaque opération de cession effectuée au cours de,Transformation structurelle,0.3497672379016876,2
2024,lors de la constitution d'une société ou de l'augmentation de son capital. En,Transformation structurelle,0.538027286529541,0
2024,détermination de la plus ou moins-value ne peut être inférieur à la valeur des,Développement régional,0.25227293372154236,2
2024,En cas de moins-value nette globale constatée au cours d'un exercice cette,Transformation structurelle,0.27466559410095215,2
2024,dernière est reportable sur les plus-values nettes globales éventuell�s des,Transformation structurelle,0.35389387607574463,2
2024,"l'lmpôt sur le Revenu des Personnes Physiques, les revenus réalisés soit par les fermiers,",Transformation structurelle,0.549553394317627,0
2024,"métayers, colons partiaires (supprimé), soit par les propriétaires exploitant eux-mêmes.",Développement régional,0.4321901798248291,2
2024,"commerciale ou comme revenus assimilés aux bénéfices non commerciaux, les bénéfices des",Transformation structurelle,0.5566713809967041,0
2024,"professions libérales, des charges et offices dont les titulaires n'ont pas la qualité de",Gouvernance,0.4125686287879944,2
2024,"commerçants, les revenus non salariaux des sportifs et artistes et les bénéfices de toutes",Transformation structurelle,0.47770553827285767,2
2024,"opérations, exploitations lucratives et sources de profits ne se rattachant pas à une autre",Transformation structurelle,0.5329996943473816,0
2024,a) les produits des opérations de bourse effectuées par des particuliers ;,Transformation structurelle,0.42490142583847046,0
2024,h) les revenus générés sur les plateformes numenques par les particuliers qui y,Transformation structurelle,0.518741250038147,0
2024,"réalisent des opérations de vente d'un bien, de fourniture d'un service ou d'échange",Transformation structurelle,0.45169270038604736,2
2024,"wCOMMERCIAUX, AUX BENEFICES AGRICOLES ET AUX BENEFICES NON",Gouvernance,0.25264304876327515,2
2024,Il- DETERMINATION DU BENEFICE DES CONTRIBUABLES SOUMIS AU REGIME DU,Capital humain,0.3435055613517761,2
2024,"qui, par sa nature, n'est pas susceptible d'être mis à sa disposition annuellement et que le",Autre,0.48221442103385925,0
2024,montant de ce revenu exceptionnel dépasse la moyenne des revenus nets sur la base,Capital humain,0.32757309079170227,0
2024,desquels ce contribuable a été soumis à l'lmpôt sur le Revenu des Personnes Physiques au,Gouvernance,0.33399027585983276,3
2024,revenu exceptionnel net à son revenu net global imposable et en multipliant par quatre la,Transformation structurelle,0.5024244785308838,0
2024,Lorsque le montant du revenu exceptionnel est supérieur au seuil du revenu passible du taux,Transformation structurelle,0.39304983615875244,0
2024,"marginal de l'impôt sur le revenu des personnes physiques, l'impôt dû par le contribuable est",Capital humain,0.3128640651702881,0
2024,"calculé sur le revenu net global imposable, majoré du revenu exceptionnel net après un",Transformation structurelle,0.5101721286773682,0
2024,taux libératoire de 15 % sur le revenu imposable.,Autre,0.31852394342422485,0
2024,"(2) Toutefois, ce taux est de 10 % pour les revenus et bénéfices non commerciaux visés à",Transformation structurelle,0.33183932304382324,0
2024,est retenu à la source par la personne qui effectue le paiement des produits visés aux articles,Développement régional,0.20705579221248627,0
2024,35 et suivants du présent Code. La retenue ainsi effectuée donne lieu à la délivrance d'une,Gouvernance,0.21369555592536926,3
2024,attestation de retenue à la source qui doit être obcligatoirement générée à partir du système,Gouvernance,0.2661210596561432,2
2024,La retenue à la source est exclusivement effectuée par les Administrations et les,Gouvernance,0.23158247768878937,2
2024,"Établissements publics, les personnes morales et les entreprises individuelles soumises au",Gouvernance,0.5292863845825195,2
2024,"régime du réel, au régime simplifié ou au régime des organismes à but non lucratif (OBNL).",Gouvernance,0.456301748752594,2
2024,Les loyers versés aux entreprises du régime du réel et relevant exclusivement des unités de,Développement régional,0.3953167498111725,2
2024,gestion spécialisées ne subissent pas ladite retenue.,Autre,0.4596046805381775,2
2024,"Artwicle 88.- La retenue est effectuée par la personne qui paie les loyers, à charge pour elle",Développement régional,0.21372264623641968,3
2024,"d'en reverser le montant auprès de son centre des impôts de rattachement, au plus tard le 15",Autre,0.36100342869758606,0
2024,du mois qui suit le paiement effectif du loyer.,Développement régional,0.35585761070251465,0
2024,La retenue du précompte sur loyer donne lieu à la délivrance d'une attestation de retenue à la,Développement régional,0.2816390097141266,3
2024,source qui doit être obligatoirement générée à partir du système informatique de,Transformation structurelle,0.3153093159198761,2
2024,"libératoire au taux de 5 %, acquitté en même temps que les droits d'enregistrement par le",Gouvernance,0.23231633007526398,3
2024,notaire pour le compte du vendeur. Ce taux est porté à 10% lorsque la transaction est réalisée,Développement régional,0.11242970079183578,0
2024,"Toutefois, l'acquéreur peut également procéder au règlement de l'impôt sur la plus-value pour",Autre,0.33995264768600464,0
2024,"comptables publics et assimilés lors du règlement des factures payées sur le budget de l'État,",Autre,0.47046107053756714,0
2024,"des collectivités territoriales décentralisées, des Établissements Publics Administratifs, des",Développement régional,0.7054402232170105,2
2024,"sociétés partiellement ou entièrement à capital public, ainsi que des organismes à but non",Gouvernance,0.5345584750175476,2
2024,lucratif et des entreprises du secteur privé dont les listes sont fixées par voie réglementaire.,Gouvernance,0.4459231495857239,0
2024,"décentralisées, les établissements publics administratifs, les sociétés partiellement ou",Gouvernance,0.6312922239303589,2
2024,"entièrement à capital public, les entreprises privées et les organismes à but non lucratif",Gouvernance,0.4992007613182068,2
2024,"(OBNL), sur les honoraires, les commissions et les émoluments versés aux professionnels",Capital humain,0.3702634572982788,2
2024,"libéraux, quels que soient leur forme juridique ou régime d'impcosition.",Gouvernance,0.3436310291290283,3
2024,h est retenu à la source par l'entité qui procède au paiement ou l'opérateur de la plateforme,Autre,0.1931142956018448,0
2024,Les sommes ainsi retenues sont reversées au plus tard le 15 du mois suivant à la recette des,Autre,0.15613560378551483,0
2024,"revenu prévues aux articles 92, 92 bis, 92 ter (nouveau), 93 et 93 bis donnent lieu à la",Capital humain,0.31255659461021423,0
2024,délivrance d'une attestation de retenue à la source qui doit être obligatoirement générée à,Gouvernance,0.19318526983261108,3
2024,partir du système informwatique de l'administration fiscale.,Gouvernance,0.5027991533279419,0
2024,"après, déterminés en fonction du chiffre d'affaires réalisé",Transformation structurelle,0.36536189913749695,2
2024,"personnes bénéficiant exclusivement des revenus des traitements, salaires, pensions, rentes",Capital humain,0.5362067222595215,0
